CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
C12904,877.603886,1.0,7786.4,215.0,7571.4,0.0,1.0,0.083333,1.0,0.0,0,68,6500.0,7328.487542,2494.776569,0.916667,12,7
C12915,335.360271,1.0,3237.47,3237.47,0.0,0.0,0.75,0.75,0.0,0.0,0,19,2000.0,3137.11501,124.831219,0.571429,12,7
C12916,8214.860286,1.0,5213.41,2396.6,2816.81,0.0,1.0,0.833333,0.916667,0.0,0,79,15000.0,2137.637765,2046.519248,0.0,12,7
C12919,438.550144,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12,7
C12954,5757.919072,1.0,5544.45,3169.2,2375.25,2722.524205,1.0,0.75,1.0,0.416667,8,59,7000.0,2370.147958,2411.305205,0.0,12,7
C12981,6980.228444,1.0,4400.0,4000.0,400.0,913.382295,0.333333,0.083333,0.333333,0.083333,1,5,10000.0,1530.593874,1596.221236,0.0,12,7
C12997,1758.703148,1.0,3955.35,3502.36,452.99,0.0,0.916667,0.916667,0.166667,0.0,0,29,7500.0,3561.755293,395.409663,0.0,12,7
C13017,1534.294061,1.0,6508.72,3342.9,3165.82,0.0,1.0,0.25,1.0,0.0,0,44,6000.0,4954.001262,379.022468,0.0,12,7
C13073,1820.216623,1.0,4877.66,2341.16,2536.5,0.0,1.0,1.0,1.0,0.0,0,154,4500.0,1297.994539,408.293375,0.166667,12,7
C13099,449.456201,1.0,3597.02,2833.13,763.89,0.0,1.0,1.0,1.0,0.0,0,65,2000.0,3901.786339,177.54056,0.25,12,7
C13111,795.401963,1.0,3408.01,3408.01,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,5000.0,5797.060195,242.410057,0.083333,12,7
C13119,491.91535,1.0,4527.64,4327.31,200.33,0.0,1.0,1.0,0.333333,0.0,0,49,2300.0,4139.307545,287.805087,0.090909,12,7
C13246,2251.631886,1.0,3727.77,3227.85,499.92,0.0,1.0,0.083333,1.0,0.0,0,14,3150.0,3516.064225,795.92781,0.083333,12,7
C13288,452.094148,1.0,5073.53,4752.26,321.27,0.0,1.0,1.0,0.666667,0.0,0,54,7000.0,3923.560419,176.275371,1.0,12,7
C13296,333.810017,1.0,4678.63,3389.73,1288.9,0.0,1.0,1.0,1.0,0.0,0,60,2500.0,3789.993246,162.295285,1.0,12,7
C13354,409.38122,0.545455,3197.42,3197.42,0.0,1668.819905,0.333333,0.333333,0.0,0.166667,2,6,6000.0,5000.150942,204.042253,1.0,12,7
C13361,8341.513474,1.0,5410.31,2265.38,3144.93,0.0,1.0,0.5,1.0,0.0,0,111,11100.0,4058.304036,2575.6226,0.0,12,7
C13364,4445.044609,1.0,5714.5,3055.5,2659.0,3575.55006,1.0,0.166667,1.0,0.5,22,47,5000.0,9315.869127,2935.639712,0.083333,12,7
C13369,7579.855749,1.0,4544.7,1583.96,2960.74,470.690431,1.0,0.5,1.0,0.166667,5,54,11500.0,1967.604336,1955.832192,0.0,12,7
C13408,752.26105,1.0,4019.86,3627.86,392.0,5632.549503,0.916667,0.916667,0.583333,0.333333,10,19,3000.0,7574.577354,237.824379,0.875,12,7
C13414,790.367002,1.0,3663.31,2744.88,918.43,0.0,1.0,1.0,0.833333,0.0,0,70,5000.0,4232.922974,250.545557,0.0,12,7
C13524,1965.881663,1.0,3782.09,2450.0,1332.09,0.0,0.833333,0.083333,0.666667,0.0,0,11,1800.0,3988.944816,2687.313856,0.083333,12,7
C13573,223.786947,1.0,5094.41,3744.41,1350.0,1076.426136,1.0,0.916667,0.416667,0.166667,4,53,3000.0,5874.101847,151.281295,0.666667,12,7
C13593,4315.123399,1.0,3927.58,2238.34,1689.24,0.0,1.0,0.416667,1.0,0.0,0,21,11000.0,1518.432988,1317.32547,0.0,12,7
C13610,10124.47214,1.0,4795.49,2006.02,2789.47,0.0,1.0,0.666667,1.0,0.0,0,87,15000.0,2552.784306,2780.902332,0.0,12,7
C13670,5983.285834,1.0,4170.04,4020.04,150.0,2359.135053,0.75,0.75,0.416667,0.583333,17,23,7000.0,2974.801874,3232.760835,0.0,12,7
C13677,1245.943963,1.0,5848.55,3843.33,2005.22,0.0,1.0,1.0,1.0,0.0,0,73,5000.0,4833.588891,271.982369,0.0,12,7
C13703,135.765325,1.0,3997.03,3943.93,53.1,99.079907,0.5,0.166667,0.333333,0.083333,1,7,5600.0,3741.698029,206.505497,0.0,12,7
C13709,1503.884481,1.0,3296.52,2988.63,307.89,842.262706,0.916667,0.5,0.75,0.166667,2,38,2300.0,4922.59119,828.828133,0.083333,12,7
C13711,3516.835582,1.0,4019.73,1932.75,2086.98,0.0,0.916667,0.916667,1.0,0.0,0,73,12000.0,3376.57379,910.942173,0.0,12,7
C13740,1827.921694,1.0,3626.09,3626.09,0.0,1280.42318,1.0,1.0,0.0,0.166667,2,15,6000.0,1962.883537,462.098001,0.0,12,7
C13741,5368.192094,1.0,4050.01,3863.11,186.9,4843.394482,0.666667,0.583333,0.166667,0.416667,13,32,13000.0,14290.99627,1337.235636,0.0,12,7
C13773,5970.705432,1.0,6091.51,2071.52,4019.99,0.0,1.0,0.666667,1.0,0.0,0,111,8500.0,2516.606708,1333.818771,0.0,12,7
C13780,837.142436,1.0,5344.92,3666.78,1678.14,0.0,1.0,0.916667,1.0,0.0,0,157,8500.0,4522.48655,222.642044,0.0,12,7
C13791,5629.224986,1.0,3382.96,3382.96,0.0,553.500582,1.0,1.0,0.0,0.166667,3,42,10500.0,1537.649319,1279.024775,0.0,12,7
C13795,9630.367575,1.0,5245.28,2931.2,2314.08,0.0,0.5,0.5,0.333333,0.0,0,29,21000.0,5669.928467,2420.224884,0.0,12,7
C13799,5779.287938,1.0,5233.92,3277.47,1956.45,0.0,1.0,0.75,1.0,0.0,0,61,6000.0,3555.592453,4277.740666,0.0,12,7
C13816,6943.433775,1.0,3513.64,3513.64,0.0,0.0,0.833333,0.833333,0.0,0.0,0,7,8000.0,879.211422,804.71261,0.0,6,7
C13877,7291.244386,1.0,3509.25,2299.45,1209.8,64.517949,1.0,1.0,1.0,0.083333,1,73,12000.0,1543.281435,2581.26123,0.0,12,7
C13903,483.261458,1.0,3228.3,3228.3,0.0,0.0,0.416667,0.416667,0.0,0.0,0,34,600.0,3304.347175,476.295378,0.166667,12,7
C13914,14100.2511,1.0,4995.8,3403.11,1592.69,20712.67008,1.0,1.0,0.333333,0.833333,36,34,16500.0,20418.33238,21235.0653,0.0,12,7
C13915,1819.405059,1.0,5671.86,2086.05,3585.81,0.0,1.0,0.416667,1.0,0.0,0,58,6000.0,834.969649,540.276017,0.0,12,7
C13954,975.637547,0.818182,6897.56,0.0,6897.56,0.0,0.5,0.0,0.5,0.0,0,6,6150.0,8337.882098,6703.880744,0.272727,12,7
C13959,444.760263,0.636364,3734.7,3734.7,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,4000.0,5808.857795,180.414703,0.5,12,7
C13985,5000.825577,1.0,3310.39,3072.89,237.5,2019.865472,0.75,0.666667,0.333333,0.083333,1,28,7500.0,2633.433636,2412.441231,0.0,12,7
C13993,4285.123888,1.0,4235.03,4235.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0,29,10000.0,1660.32858,1243.967283,0.0,12,7
C13997,469.380653,1.0,5117.56,2562.27,2555.29,0.0,1.0,1.0,1.0,0.0,0,81,4300.0,5270.796852,216.41101,0.333333,12,7
C14033,3239.138704,1.0,3018.68,3018.68,0.0,4157.651522,0.25,0.25,0.0,0.5,9,6,5500.0,3369.399283,703.053712,0.083333,12,7
C14055,8260.825897,1.0,3709.71,2420.76,1288.95,2379.462062,1.0,0.666667,1.0,0.833333,47,79,8500.0,6847.476495,7793.867173,0.0,12,7
C14059,592.416944,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4500.0,6052.32316,169.979797,1.0,12,7
C14082,2046.402647,1.0,3976.4,3298.79,677.61,0.0,1.0,0.833333,0.416667,0.0,0,23,7000.0,3413.229693,513.763932,0.0,12,7
C14109,488.340514,1.0,4908.93,2290.36,2618.57,0.0,1.0,0.916667,1.0,0.0,0,108,7500.0,4589.621491,195.304936,0.75,12,7
C14126,5376.338384,1.0,5899.35,3732.48,2166.87,0.0,1.0,0.75,0.916667,0.0,0,112,6000.0,2816.619335,2785.379085,0.0,12,7
C14197,438.429112,1.0,5044.36,3015.56,2028.8,0.0,1.0,0.416667,0.916667,0.0,0,35,5500.0,4591.418823,186.28407,1.0,12,7
C14202,6832.111113,1.0,6508.08,0.0,6508.08,0.0,1.0,0.0,1.0,0.0,0,72,6000.0,8210.115891,13621.70839,0.0,12,7
C14228,6743.313868,1.0,5591.26,1770.5,3820.76,1074.347669,1.0,1.0,1.0,0.25,4,162,9500.0,2314.208069,1682.939354,0.0,12,7
C14251,1077.459774,1.0,4342.68,3109.98,1232.7,385.830526,1.0,0.833333,0.833333,0.25,6,33,6900.0,4105.36943,321.561308,0.083333,12,7
C14256,18495.55855,1.0,5288.28,3657.3,1630.98,0.0,1.0,0.583333,1.0,0.0,0,76,22000.0,4246.168346,4227.08158,0.0,12,7
C14350,8477.970766,1.0,4837.88,2945.5,1892.38,289.117803,1.0,0.333333,0.916667,0.083333,1,36,15500.0,3695.744108,2794.373573,0.0,12,7
C14353,472.61828,1.0,4626.36,2974.0,1652.36,305.257038,1.0,0.833333,1.0,0.166667,2,67,3800.0,4549.881872,176.856716,1.0,12,7
C14384,577.30163,1.0,3702.79,2940.9,761.89,202.413978,1.0,1.0,1.0,0.166667,2,35,5000.0,4168.726662,183.73478,0.166667,12,7
C14394,2001.407378,1.0,4793.35,1131.42,3661.93,0.0,1.0,0.083333,1.0,0.0,0,68,2700.0,647.406275,4623.542177,0.0,12,7
C14494,3277.092999,1.0,3936.51,3249.14,687.37,517.562968,1.0,0.666667,0.916667,0.166667,2,57,10000.0,2183.769759,812.766517,0.0,12,7
C14499,10571.41107,1.0,7739.48,0.0,7739.48,0.0,1.0,0.0,1.0,0.0,0,44,8000.0,2688.447014,76406.20752,0.0,12,7
C14505,5118.492838,1.0,3848.92,3247.26,601.66,8383.293085,0.916667,0.583333,0.666667,0.25,27,70,12000.0,1450.987082,1246.026053,0.0,12,7
C14512,5088.216894,1.0,4381.86,2825.56,1556.3,951.294749,1.0,1.0,0.666667,0.083333,1,50,7000.0,2410.061408,1205.692287,0.0,12,7
C14532,229.461086,1.0,3669.72,3669.72,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13000.0,3512.263933,217.919829,1.0,12,7
C14581,404.182321,1.0,3682.11,2473.8,1208.31,0.0,1.0,1.0,1.0,0.0,0,76,10000.0,3259.008834,218.502255,0.833333,12,7
C14657,2996.761878,1.0,3644.35,3610.6,33.75,0.0,0.666667,0.583333,0.083333,0.0,0,23,3500.0,3879.940821,864.045134,0.0,12,7
C14665,8315.894044,1.0,8391.55,0.0,8391.55,0.0,1.0,0.0,1.0,0.0,0,199,8500.0,6322.388249,7912.050279,0.0,12,7
C14678,3219.604215,1.0,4126.75,4126.75,0.0,0.0,1.0,1.0,0.0,0.0,0,31,10500.0,6061.100911,1113.256834,0.0,12,7
C14679,337.178513,1.0,3809.71,3809.71,0.0,0.0,1.0,1.0,0.0,0.0,0,16,16500.0,2837.599645,238.075524,0.916667,12,7
C14680,217.10156,0.818182,2953.03,2953.03,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,5000.0,3123.296573,118.209566,0.125,12,7
C14753,452.951976,0.454545,3649.83,3649.83,0.0,0.0,0.25,0.25,0.0,0.0,0,10,7500.0,209.217046,164.503829,0.0,12,7
C14765,534.168335,0.909091,3916.8,2170.37,1746.43,107.838419,0.909091,0.636364,0.545455,0.090909,1,60,3000.0,3291.567762,144.195071,0.571429,11,7
C14835,1475.396878,1.0,5055.77,2931.91,2123.86,0.0,1.0,0.333333,1.0,0.0,0,69,1900.0,4826.844372,1879.122243,0.0,12,7
C14841,1904.495561,1.0,4044.14,2961.8,1082.34,0.0,1.0,0.916667,1.0,0.0,0,66,6700.0,6312.820074,520.454965,0.0,12,7
C14880,6063.976197,1.0,3987.01,3531.24,455.77,2791.263609,0.833333,0.416667,0.75,0.416667,13,25,7500.0,1423.187576,1583.370963,0.0,12,7
C14888,3139.267322,1.0,5393.36,2094.44,3298.92,0.0,1.0,0.583333,1.0,0.0,0,86,3000.0,4173.119357,5573.463031,0.0,12,7
C14902,98.290292,0.545455,4440.8,4440.8,0.0,0.0,0.583333,0.583333,0.0,0.0,0,19,1500.0,7150.995346,119.097785,0.75,12,7
C14918,4929.758948,1.0,4939.1,4939.1,0.0,2365.84349,0.666667,0.666667,0.0,0.25,7,309,6000.0,3952.187547,5234.368383,0.0,12,7
C14924,2285.655394,0.9,3648.73,2517.43,1131.3,2034.664095,0.9,0.9,0.6,0.5,7,46,7000.0,586.67656,558.834333,0.0,10,7
C15014,3096.831684,1.0,4492.85,1076.95,3415.9,0.0,1.0,1.0,1.0,0.0,0,40,10000.0,3853.65899,708.700191,0.0,12,7
C15041,1409.256223,0.9,4569.65,1748.94,2820.71,3883.517967,0.7,0.6,0.6,0.4,5,24,30000.0,5772.813158,472.103929,0.0,10,7
C15089,468.294595,1.0,4164.14,3215.54,948.6,0.0,1.0,1.0,1.0,0.0,0,53,4000.0,3958.926162,203.066713,1.0,12,7
C15098,559.917793,1.0,4760.11,2907.18,1852.93,19.930337,1.0,1.0,1.0,0.083333,1,85,4000.0,3632.719723,239.701062,0.181818,12,7
C15122,3583.515054,1.0,5683.71,219.98,5463.73,0.0,1.0,0.166667,1.0,0.0,0,110,3000.0,4752.379612,8296.912755,0.0,12,7
C15142,1893.704851,1.0,4124.81,3035.9,1088.91,0.0,1.0,0.75,1.0,0.0,0,72,6500.0,3235.222635,415.452888,0.0,12,7
C15146,6963.435383,1.0,2951.93,2951.93,0.0,0.0,0.333333,0.333333,0.0,0.0,0,10,8000.0,1069.094662,11142.93224,0.0,12,7
C15164,1241.565972,1.0,3637.75,3396.25,241.5,6419.421654,0.833333,0.583333,0.5,0.333333,8,26,7000.0,8754.779769,407.886506,0.416667,12,7
C15181,434.099616,1.0,4392.05,3817.98,574.07,0.0,1.0,1.0,1.0,0.0,0,79,6000.0,4076.914448,188.019302,1.0,12,7
C15232,952.431767,0.909091,3882.65,3527.65,355.0,2101.942774,0.666667,0.583333,0.166667,0.333333,10,37,3500.0,3823.141055,252.01094,0.166667,12,7
C15239,1396.214811,1.0,3729.35,2489.35,1240.0,536.658419,1.0,1.0,0.583333,0.25,4,45,2500.0,1550.474014,363.926512,0.0,12,7
C15274,1667.146414,1.0,4343.82,3818.84,524.98,0.0,0.916667,0.75,0.666667,0.0,0,39,7500.0,3798.443473,425.9899,0.0,12,7
C15281,424.938385,1.0,4060.58,1696.94,2363.64,0.0,1.0,1.0,0.75,0.0,0,53,7500.0,4308.448155,184.69761,0.833333,12,7
C15298,581.916416,1.0,5723.9,3780.51,1943.39,0.0,1.0,1.0,1.0,0.0,0,130,7500.0,5666.333186,186.941527,1.0,12,7
C15364,1663.492233,1.0,3415.39,2355.11,1060.28,4152.202096,1.0,0.666667,1.0,0.416667,7,44,8500.0,4768.332744,532.466094,0.0,12,7
C15365,528.651164,1.0,4978.23,2870.42,2107.81,0.0,0.916667,0.833333,0.5,0.0,0,60,6000.0,4465.155013,165.366492,0.916667,12,7
C15368,1453.608861,1.0,4656.79,3853.49,803.3,0.0,1.0,1.0,0.5,0.0,0,70,11500.0,1158.648328,454.273077,0.0,12,7
C15376,1155.338824,0.909091,5744.03,4055.8,1688.23,0.0,0.5,0.083333,0.416667,0.0,0,11,6000.0,3684.789911,328.151043,0.0,12,7
C15387,566.477136,1.0,5370.39,1129.3,4241.09,0.0,1.0,0.5,1.0,0.0,0,60,5700.0,4124.004704,224.493971,0.5,12,7
C15424,1621.345326,1.0,5167.6,4246.5,921.1,0.0,1.0,1.0,0.833333,0.0,0,52,5000.0,2721.870415,523.348392,0.0,12,7
C15428,636.142309,1.0,4659.65,3377.15,1282.5,0.0,1.0,0.916667,0.666667,0.0,0,46,6000.0,4622.217377,230.464797,0.25,12,7
C15486,2056.866139,1.0,3373.7,3373.7,0.0,0.0,0.833333,0.833333,0.0,0.0,0,31,7000.0,2647.183713,490.378067,0.0,12,7
C15499,878.010252,0.833333,4085.23,3705.15,380.08,0.0,0.833333,0.833333,0.666667,0.0,0,43,20000.0,4036.028203,109.759102,1.0,6,7
C15553,2017.314401,1.0,4311.85,1259.88,3051.97,0.0,1.0,0.666667,1.0,0.0,0,121,12000.0,5430.633936,477.257131,0.0,12,7
C15562,788.5958,1.0,3858.06,3678.81,179.25,974.547645,0.916667,0.833333,0.166667,0.333333,6,44,7050.0,8123.060053,3915.696493,0.444444,12,7
C15597,557.277303,1.0,3739.78,3436.23,303.55,0.0,0.833333,0.833333,0.25,0.0,0,28,1500.0,3530.131795,190.985351,0.25,12,7
C15603,5825.38367,1.0,3426.12,2369.78,1056.34,570.064013,1.0,0.666667,0.916667,0.166667,2,39,17000.0,2925.020526,1463.588692,0.0,12,7
C15606,2354.125834,1.0,5351.58,3824.94,1526.64,156.148653,1.0,0.333333,1.0,0.083333,1,21,10000.0,4452.753075,562.102772,0.0,12,7
C15681,2948.966018,1.0,4129.97,1804.1,2325.87,451.62219,1.0,0.75,1.0,0.25,4,56,5000.0,2557.014611,605.697272,0.0,12,7
C15700,10495.73934,1.0,5038.27,1940.88,3097.39,0.0,1.0,0.5,1.0,0.0,0,108,14500.0,2564.857063,4606.755937,0.0,12,7
C15703,3127.073601,1.0,4468.44,4432.46,35.98,0.0,1.0,0.833333,0.083333,0.0,0,55,4500.0,665.046852,850.247297,0.0,12,7
C15755,3128.61332,1.0,3875.71,2244.32,1631.39,0.0,1.0,0.916667,1.0,0.0,0,98,6500.0,1628.411065,1548.159984,0.0,12,7
C15770,665.786437,1.0,5634.56,3335.15,2299.41,0.0,1.0,1.0,1.0,0.0,0,104,5200.0,5831.664538,202.213224,0.916667,12,7
C15807,2091.627351,1.0,4361.04,2325.83,2035.21,4224.133411,1.0,0.666667,1.0,0.833333,27,109,2500.0,7608.515679,915.803727,0.083333,12,7
C15872,2456.499396,1.0,4791.33,2067.8,2723.53,0.0,1.0,0.666667,1.0,0.0,0,78,6500.0,839.407521,817.36242,0.0,12,7
C15923,561.346036,1.0,4430.12,2992.49,1437.63,80.614627,1.0,1.0,0.75,0.083333,1,68,4500.0,3750.631255,183.469161,0.083333,12,7
C15967,396.890847,1.0,3943.97,3159.53,784.44,0.0,1.0,1.0,1.0,0.0,0,43,7500.0,3578.14443,179.793545,0.583333,12,7
C15970,3830.916541,1.0,4065.66,1681.51,2384.15,2411.584248,1.0,0.333333,1.0,0.333333,5,36,5000.0,3811.271434,1169.995934,0.0,12,7
C15978,2837.833628,1.0,5541.87,1630.6,3911.27,855.232779,1.0,0.333333,1.0,0.166667,2,49,6500.0,3909.7339,707.239263,0.0,12,7
C15994,649.896506,1.0,4919.76,4353.06,566.7,191.376535,0.916667,0.666667,0.833333,0.166667,3,48,6500.0,4854.34051,219.441278,0.166667,12,7
C16011,399.988157,1.0,5277.77,4004.96,1272.81,0.0,1.0,1.0,0.916667,0.0,0,57,6000.0,4353.346961,194.598709,1.0,12,7
C16095,319.696908,1.0,3884.19,2265.9,1618.29,0.0,1.0,1.0,0.833333,0.0,0,43,9000.0,3682.437155,212.358132,0.416667,12,7
C16101,1039.408368,1.0,3838.7,2753.75,1084.95,0.0,1.0,1.0,1.0,0.0,0,63,6500.0,3798.039094,245.422018,0.0,12,7
C16111,394.643543,0.545455,3770.05,2399.95,1370.1,1576.48503,0.916667,0.333333,0.833333,0.083333,2,27,6500.0,6372.619037,342.28649,0.0,12,7
C16138,4230.023512,1.0,5755.93,3854.62,1901.31,0.0,1.0,0.833333,0.833333,0.0,0,66,10000.0,3848.416129,925.359254,0.0,12,7
C16147,4663.039011,1.0,3908.26,3908.26,0.0,0.0,1.0,1.0,0.0,0.0,0,12,9000.0,2226.722088,1145.197102,0.0,12,7
C16204,600.140869,0.875,3488.01,3488.01,0.0,0.0,0.5,0.5,0.0,0.0,0,21,5000.0,105.220502,165.054133,0.0,8,7
C16210,5366.532372,1.0,5251.08,2875.1,2375.98,744.096753,1.0,0.5,0.916667,0.25,3,44,11000.0,1429.348596,1660.393651,0.0,12,7
C16220,5005.774991,1.0,4837.22,3513.45,1323.77,0.0,0.916667,0.666667,0.833333,0.0,0,50,12500.0,2400.932909,1189.708084,0.0,12,7
C16322,1729.618796,1.0,3533.46,2533.5,999.96,0.0,1.0,0.5,0.833333,0.0,0,46,5000.0,4868.256038,735.288195,0.083333,12,7
C16324,881.358988,1.0,4681.26,2301.64,2379.62,0.0,1.0,0.583333,1.0,0.0,0,53,7000.0,4675.820552,249.00939,0.0,12,7
C16348,3504.329825,1.0,5313.2,3787.5,1525.7,0.0,1.0,0.5,1.0,0.0,0,37,13000.0,4357.719667,952.119024,0.0,12,7
C16356,4755.943819,1.0,3785.85,3583.95,201.9,529.171674,1.0,1.0,0.166667,0.416667,12,46,10500.0,1212.369561,991.435532,0.0,12,7
C16389,683.357929,1.0,5105.17,2265.11,2840.06,0.0,1.0,0.75,0.916667,0.0,0,90,3500.0,4650.299879,177.946334,0.75,12,7
C16439,4652.51827,1.0,4042.41,2731.38,1311.03,3581.376823,1.0,0.666667,1.0,0.333333,7,73,5000.0,7633.554879,4192.565071,0.0,12,7
C16459,398.403586,1.0,3658.71,2745.31,913.4,0.0,0.916667,0.833333,0.75,0.0,0,48,2500.0,3646.346596,151.890083,1.0,12,7
C16480,1998.319924,1.0,5400.64,4694.12,706.52,0.0,1.0,0.916667,0.833333,0.0,0,61,6850.0,3359.914173,527.235281,0.090909,12,7
C16504,4028.714266,1.0,3585.75,3488.42,97.33,478.678942,0.333333,0.333333,0.083333,0.083333,1,17,6500.0,6869.557475,976.009981,0.1,12,7
C16506,829.410423,1.0,3884.68,2610.57,1274.11,0.0,1.0,1.0,1.0,0.0,0,84,8000.0,3517.817878,200.20274,0.0,12,7
C16519,1527.826042,1.0,3191.0,3191.0,0.0,2035.662918,0.083333,0.083333,0.0,0.416667,17,3,4950.0,5393.198816,436.082971,0.083333,12,7
C16604,3746.919031,1.0,7468.37,1310.1,6158.27,0.0,1.0,0.75,1.0,0.0,0,139,10000.0,4793.23127,949.061051,0.0,12,7
C16617,326.551854,0.818182,2950.77,2950.77,0.0,0.0,0.583333,0.583333,0.0,0.0,0,35,4000.0,2224.274686,182.353128,0.571429,12,7
C16630,336.749543,0.818182,3081.69,3081.69,0.0,0.0,0.5,0.5,0.0,0.0,0,22,2000.0,3631.007239,133.854497,0.0,12,7
C16636,5718.507585,1.0,4717.77,851.58,3866.19,3584.26549,1.0,0.416667,0.916667,0.5,10,85,6000.0,8880.955481,3629.253811,0.0,12,7
C16758,563.749251,0.909091,5039.97,5039.97,0.0,0.0,0.833333,0.833333,0.0,0.0,0,25,4000.0,4714.741294,200.287367,0.777778,12,7
C16768,2933.577644,1.0,4562.57,3729.83,832.74,0.0,1.0,0.75,0.916667,0.0,0,88,4000.0,4237.359587,1026.20348,0.0,12,7
C16807,4338.558856,1.0,5677.76,1640.55,4037.21,0.0,1.0,0.083333,1.0,0.0,0,34,5500.0,1897.437629,1479.159589,0.0,12,7
C16812,16259.44857,1.0,5024.68,3582.45,1442.23,328.698275,1.0,0.833333,1.0,0.083333,2,143,18000.0,4987.235359,5137.504664,0.0,12,7
C16881,1474.990634,0.818182,4469.59,2836.63,1632.96,0.0,1.0,0.666667,1.0,0.0,0,67,4000.0,4337.964147,770.352007,0.0,12,7
C16976,3447.523748,1.0,6341.55,3232.26,3109.29,2307.775197,1.0,0.75,1.0,0.5,12,118,5000.0,5575.894258,1767.825544,0.0,12,7
C17045,592.466798,1.0,5629.41,0.0,6229.41,0.0,0.916667,0.0,1.0,0.0,0,82,6000.0,5723.333315,187.963174,0.833333,12,7
C17105,3558.14254,1.0,4689.03,4071.13,617.9,0.0,0.916667,0.833333,0.75,0.0,0,39,5000.0,1078.201925,992.398436,0.0,12,7
C17177,4761.19131,0.833333,4085.81,3157.31,928.5,4023.466646,0.833333,0.5,0.5,0.333333,11,31,7500.0,1266.516033,1834.821306,0.0,6,7
C17183,2493.589343,1.0,4655.55,3299.43,1356.12,0.0,0.75,0.5,0.666667,0.0,0,44,6500.0,1231.610235,832.178621,0.0,12,7
C17199,912.87668,1.0,4337.19,2910.63,1426.56,898.684405,1.0,0.916667,1.0,0.25,7,80,2500.0,4100.813557,259.448035,0.083333,12,7
C17304,1486.652099,1.0,3670.46,2603.58,1066.88,371.312458,1.0,0.75,1.0,0.25,4,82,4000.0,1098.980289,912.34585,0.0,12,7
C17311,887.090835,1.0,4349.38,4026.08,323.3,0.0,0.833333,0.666667,0.583333,0.0,0,31,3000.0,4388.029841,237.336329,0.083333,12,7
C17315,5577.636715,1.0,5244.8,2089.74,3155.06,0.0,1.0,0.75,1.0,0.0,0,70,12500.0,2823.945882,1749.125129,0.0,12,7
C17320,1536.477562,1.0,4258.57,3121.93,1136.64,0.0,0.916667,0.416667,0.75,0.0,0,30,5000.0,2660.323704,436.998853,0.0,12,7
C17346,416.601199,1.0,4266.25,2214.05,2052.2,0.0,1.0,1.0,1.0,0.0,0,67,4000.0,3822.475208,188.571741,0.0,12,7
C17369,910.821412,1.0,3726.65,2536.89,1189.76,0.0,1.0,0.916667,1.0,0.0,0,74,3000.0,5125.340024,238.125482,0.0,12,7
C17377,269.075434,1.0,4572.32,2727.37,1844.95,2935.973895,0.916667,0.583333,0.75,0.75,40,38,4000.0,6555.062784,170.22006,0.6,12,7
C17469,6681.371469,0.833333,2968.2,2968.2,0.0,7709.347455,0.166667,0.166667,0.0,0.166667,2,26,9000.0,3035.412729,3142.889196,0.0,6,7
C17619,33.880019,0.909091,3421.12,3008.55,412.57,269.61939,0.916667,0.833333,0.25,0.166667,2,28,3500.0,3977.215235,45.434563,1.0,12,7
C17711,108.857699,1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0,39,1500.0,2752.565833,123.696831,1.0,12,7
C17716,6388.820712,1.0,5154.75,1622.06,3532.69,0.0,1.0,0.5,1.0,0.0,0,115,9500.0,6436.518476,1823.789613,0.0,12,7
C17724,2291.684027,1.0,4983.93,4065.93,918.0,0.0,0.916667,0.75,0.583333,0.0,0,33,6500.0,1149.746347,624.917306,0.0,12,7
C17835,300.012533,1.0,3286.41,2689.44,596.97,0.0,1.0,1.0,0.5,0.0,0,53,1400.0,3035.03764,210.567593,0.545455,12,7
C17867,717.764625,1.0,3358.25,3358.25,0.0,0.0,1.0,1.0,0.0,0.0,0,127,4000.0,2370.592652,202.790825,0.0,12,7
C17886,264.103675,0.818182,3568.21,2336.41,1231.8,0.0,0.75,0.666667,0.583333,0.0,0,60,1500.0,4210.212171,170.018992,1.0,12,7
C17912,3179.056936,1.0,4407.78,3191.23,1216.55,0.0,1.0,0.25,0.916667,0.0,0,29,9000.0,1257.677615,768.936115,0.0,12,7
C17970,1366.778251,1.0,5065.83,4539.7,526.13,48.245421,1.0,1.0,0.666667,0.083333,1,69,1700.0,4366.758829,904.850068,0.0,12,7
