CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
C11570,211.84382,0.636364,2176.55,1043.31,1133.24,0.0,0.583333,0.5,0.5,0.0,0,45,8000.0,1826.642642,166.132353,0.285714,12,5
C11575,140.741786,1.0,1547.68,1459.59,88.09,0.0,1.0,1.0,0.416667,0.0,0,27,7500.0,1157.317558,151.597832,0.875,12,5
C11601,1080.667451,1.0,3895.67,697.85,3197.82,135.404437,1.0,0.416667,1.0,0.166667,3,49,6500.0,2571.280305,314.038049,0.166667,12,5
C11603,3608.548972,0.9,1664.02,1620.6,43.42,3899.963528,0.5,0.5,0.1,0.3,5,15,5000.0,1043.772722,1488.313908,0.0,10,5
C11611,498.355964,1.0,2434.7,931.7,1503.0,0.0,1.0,0.416667,1.0,0.0,0,27,4500.0,4242.383449,245.295678,0.25,12,5
C11619,197.02206,1.0,3824.78,1722.51,2102.27,0.0,1.0,0.666667,1.0,0.0,0,80,3000.0,3458.142743,133.505122,0.833333,12,5
C11627,0.0,0.0,2600.0,2600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,2437.260081,49.283603,0.0,12,5
C11628,5805.32079,1.0,1724.75,1638.97,85.78,1878.058967,0.833333,0.75,0.666667,0.083333,1,29,7500.0,1351.901655,1419.470367,0.0,12,5
C11647,1160.206649,0.9,1600.0,1400.0,200.0,0.0,0.3,0.1,0.1,0.0,0,5,2000.0,876.757279,474.632979,0.0,10,5
C11656,705.232653,1.0,1902.4,1669.8,232.6,0.0,1.0,1.0,0.833333,0.0,0,29,900.0,1941.959847,618.228223,0.0,12,5
C11663,2763.049499,1.0,1921.85,1715.55,206.3,0.0,0.916667,0.5,0.666667,0.0,0,20,3050.0,1614.5512,2228.715586,0.0,12,5
C11678,8159.168439,1.0,2453.07,1845.55,607.52,3278.461198,1.0,0.916667,1.0,0.25,3,42,15000.0,1698.958527,2137.893656,0.0,12,5
C11685,3515.039029,1.0,2924.08,1385.29,1538.79,7867.732492,1.0,0.333333,1.0,0.75,31,85,4000.0,10693.27843,1886.056721,0.0,12,5
C11703,246.864346,1.0,2995.55,2301.11,694.44,0.0,1.0,0.75,1.0,0.0,0,35,6000.0,2734.138816,181.027921,0.916667,12,5
C11704,2004.914139,1.0,3628.29,1937.35,1690.94,0.0,1.0,0.916667,1.0,0.0,0,73,11500.0,1718.220924,551.63308,0.0,12,5
C11710,3414.977831,1.0,2219.55,1695.03,524.52,950.424076,0.916667,0.75,0.75,0.583333,10,33,5000.0,732.08134,893.816089,0.0,12,5
C11725,1171.429087,0.909091,1845.42,1845.42,0.0,0.0,0.25,0.25,0.0,0.0,0,7,3000.0,3073.603769,855.360889,0.1,12,5
C11729,287.099648,0.818182,2693.64,640.5,2053.14,0.0,0.75,0.25,0.75,0.0,0,33,9000.0,2258.647459,190.21182,0.125,12,5
C11733,262.723622,0.818182,2365.07,2125.07,240.0,0.0,0.75,0.5,0.416667,0.0,0,26,9000.0,3095.831769,177.879065,0.636364,12,5
C11753,11670.17985,1.0,4872.6,0.0,4872.6,0.0,1.0,0.0,1.0,0.0,0,52,11500.0,5031.032515,9627.891511,0.0,12,5
C11770,2472.874609,1.0,2052.74,730.94,1321.8,3251.021027,1.0,0.416667,1.0,0.25,10,30,6500.0,9076.561132,635.401109,0.083333,12,5
C11776,161.792222,1.0,2883.58,1933.56,950.02,0.0,1.0,1.0,0.166667,0.0,0,20,2000.0,3051.442623,185.380301,0.75,12,5
C11777,5239.120768,1.0,1823.23,1823.23,0.0,0.0,0.75,0.75,0.0,0.0,0,14,5750.0,2107.740768,2658.139243,0.0,12,5
C11778,2288.014844,1.0,1753.46,1753.46,0.0,0.0,1.0,1.0,0.0,0.0,0,50,2500.0,989.999739,1121.296235,0.0,12,5
C11787,304.945628,1.0,2788.81,2788.81,0.0,266.383091,0.727273,0.727273,0.0,0.090909,6,22,4000.0,2803.353036,130.626533,0.714286,11,5
C11800,3790.914663,1.0,2655.68,1607.63,1048.05,6263.883768,0.833333,0.333333,1.0,0.5,11,111,8300.0,6173.165264,1192.462873,0.083333,12,5
C11801,340.082231,1.0,3177.21,430.0,2747.21,0.0,0.833333,0.083333,0.666667,0.0,0,19,7500.0,2658.629277,141.256176,0.333333,12,5
C11806,306.90901,1.0,2768.93,1281.14,1487.79,0.0,1.0,0.25,0.916667,0.0,0,23,10500.0,2605.175646,174.261548,0.5,12,5
C11813,354.527499,1.0,3751.42,1201.42,2550.0,0.0,1.0,0.416667,1.0,0.0,0,62,9000.0,4001.942901,167.998751,1.0,12,5
C11815,5337.987139,1.0,2545.37,0.0,2545.37,994.391034,1.0,0.0,1.0,0.083333,1,21,13500.0,1663.976007,1229.779536,0.0,12,5
C11823,1547.714145,1.0,2476.31,804.4,1671.91,0.0,1.0,0.416667,1.0,0.0,0,82,3500.0,4061.48987,333.50034,0.0,12,5
C11824,144.346693,1.0,1976.32,859.79,1116.53,0.0,1.0,0.25,0.916667,0.0,0,28,4500.0,1828.116915,166.497851,0.583333,12,5
C11832,9502.256762,1.0,2776.09,1424.05,1352.04,0.0,0.916667,0.583333,0.916667,0.0,0,36,10500.0,4177.324826,4264.641552,0.0,12,5
C11842,80.55139,0.909091,2132.7,914.0,1218.7,0.0,1.0,1.0,1.0,0.0,0,38,10000.0,1731.530778,129.508802,0.545455,12,5
C11851,291.991838,1.0,2971.56,1671.6,1299.96,0.0,0.916667,0.333333,0.833333,0.0,0,31,13500.0,2238.594868,171.648662,1.0,12,5
C11883,396.667584,1.0,2559.41,2469.41,90.0,0.0,0.5,0.333333,0.166667,0.0,0,8,4000.0,827.889811,188.185292,0.0,12,5
C11884,5036.762745,1.0,3393.73,1702.72,1691.01,0.0,1.0,0.833333,1.0,0.0,0,71,10000.0,1331.175753,1206.79054,0.0,12,5
C11887,4624.411724,1.0,2537.67,1774.91,762.76,0.0,0.916667,0.75,0.666667,0.0,0,39,7000.0,1045.881353,1194.290831,0.0,12,5
C11905,1276.941373,1.0,2196.54,1037.8,1158.74,0.0,1.0,0.333333,1.0,0.0,0,44,1000.0,1410.009813,3446.470208,0.0,12,5
C11906,8099.879299,1.0,2352.0,1161.47,1190.53,389.680166,1.0,0.833333,1.0,0.25,4,50,12500.0,1863.944131,1830.532435,0.0,12,5
C11918,3478.070041,1.0,2465.92,1676.11,789.81,90.363202,1.0,0.75,1.0,0.083333,1,41,12000.0,955.30285,962.880942,0.0,12,5
C11929,5774.207136,1.0,2102.51,721.67,1380.84,3536.320402,0.916667,0.333333,0.916667,0.083333,7,37,15000.0,4711.567357,1308.759437,0.0,12,5
C11933,177.556406,0.818182,2228.35,1600.99,627.36,0.0,0.75,0.666667,0.583333,0.0,0,29,12000.0,1842.340524,110.44378,0.454545,12,5
C11955,2205.471982,1.0,3278.42,1640.05,1638.37,0.0,1.0,0.666667,1.0,0.0,0,147,6000.0,2726.198575,966.350823,0.0,12,5
C11964,2623.967336,1.0,3005.89,2438.85,567.04,0.0,0.916667,0.75,0.75,0.0,0,40,5500.0,1245.201203,679.379333,0.0,12,5
C11968,206.376314,1.0,1886.21,1230.31,655.9,0.0,1.0,1.0,1.0,0.0,0,65,3000.0,2089.598011,170.955794,0.083333,12,5
C12017,5291.221238,1.0,2090.47,1965.41,125.06,1153.665768,0.5,0.5,0.416667,0.25,3,21,15000.0,1718.461993,1495.799354,0.0,12,5
C12022,5715.854635,1.0,2173.99,1556.19,617.8,0.0,0.666667,0.583333,0.5,0.0,0,33,8500.0,1828.965006,1313.883915,0.0,12,5
C12042,360.774263,1.0,2437.8,1788.3,649.5,0.0,1.0,1.0,0.5,0.0,0,30,7500.0,2204.789548,186.937922,0.083333,12,5
C12044,2004.298844,1.0,1500.0,1500.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,675.426241,672.964531,0.0,12,5
C12060,2926.920514,1.0,1823.5,1686.0,137.5,236.898897,1.0,0.75,0.75,0.166667,2,23,7100.0,792.597997,1003.87006,0.0,12,5
C12091,2583.717108,1.0,1497.02,1497.02,0.0,1112.647386,0.75,0.75,0.0,0.25,5,14,4000.0,475.066734,848.769861,0.0,12,5
C12103,2377.742667,1.0,2527.04,796.66,1730.38,2056.332882,1.0,0.333333,1.0,0.333333,6,92,5000.0,1461.368469,1105.554363,0.0,12,5
C12111,193.207812,1.0,1937.7,1937.7,0.0,0.0,1.0,1.0,0.0,0.0,0,30,2000.0,2100.802868,169.00964,0.916667,12,5
C12147,1998.339616,1.0,2238.0,1170.0,1068.0,0.0,0.75,0.583333,0.416667,0.0,0,22,6500.0,1985.047114,464.932133,0.0,12,5
C12148,2048.573881,1.0,3111.44,1671.09,1440.35,0.0,1.0,0.5,1.0,0.0,0,50,6000.0,1648.50704,685.226291,0.0,12,5
C12150,1109.911791,1.0,3150.0,2430.0,720.0,0.0,1.0,0.083333,1.0,0.0,0,14,2500.0,2694.972436,431.443631,0.083333,12,5
C12175,231.995439,1.0,2310.21,1660.51,649.7,0.0,1.0,1.0,0.916667,0.0,0,67,3000.0,1871.658725,173.610118,0.727273,12,5
C12178,916.200655,1.0,1827.62,1408.82,418.8,0.0,0.833333,0.5,0.666667,0.0,0,34,1200.0,1731.206869,253.774892,0.0,12,5
C12180,4478.312669,1.0,2461.9,2461.9,0.0,202.816167,0.166667,0.166667,0.0,0.166667,2,13,5000.0,1041.825559,1143.939064,0.0,12,5
C12196,312.636004,1.0,3866.29,808.12,3058.17,0.0,1.0,1.0,1.0,0.0,0,95,7500.0,3688.890803,190.88614,0.75,12,5
C12199,309.150506,1.0,3157.86,1178.02,1979.84,0.0,1.0,0.916667,1.0,0.0,0,31,7000.0,3291.320691,170.010384,0.833333,12,5
C12205,1571.382204,1.0,1849.26,1616.76,232.5,0.0,1.0,1.0,0.5,0.0,0,19,7000.0,1522.895942,414.775083,0.0,12,5
C12208,349.086448,0.818182,2569.94,2569.94,0.0,186.415123,0.363636,0.363636,0.0,0.090909,1,8,5000.0,3362.877104,164.400313,0.714286,11,5
C12219,4223.867789,1.0,2514.74,1597.67,917.07,3444.750251,1.0,1.0,0.833333,0.333333,11,53,5500.0,964.935365,1676.595311,0.0,6,5
C12224,1502.926021,1.0,2635.9,2116.92,518.98,0.0,1.0,0.75,0.75,0.0,0,54,4500.0,951.372467,293.129375,0.0,12,5
C12225,951.061932,1.0,1699.87,1262.04,437.83,0.0,1.0,0.666667,0.75,0.0,0,31,1800.0,2096.121508,306.046439,0.083333,12,5
C12244,238.962984,1.0,2402.64,537.21,1865.43,0.0,1.0,1.0,1.0,0.0,0,48,8500.0,2022.102581,182.612129,1.0,12,5
C12256,250.060059,1.0,2405.97,2182.22,223.75,0.0,1.0,0.916667,0.416667,0.0,0,36,10000.0,2105.342196,188.130216,0.916667,12,5
C12272,1781.739723,1.0,2289.92,1584.4,705.52,0.0,0.75,0.583333,0.416667,0.0,0,37,10500.0,2065.553347,446.67084,0.0,12,5
C12274,4068.162699,1.0,3387.47,1938.13,1449.34,0.0,1.0,1.0,1.0,0.0,0,86,8500.0,1312.481879,1245.153414,0.0,12,5
C12277,202.996947,1.0,2338.83,2338.83,0.0,1959.553078,0.916667,0.916667,0.0,0.166667,2,42,7500.0,6545.07776,223.469126,0.666667,12,5
C12281,9226.107838,1.0,2217.94,990.46,1227.48,3533.146705,1.0,0.166667,1.0,0.25,5,16,10500.0,3075.113742,4231.06356,0.0,12,5
C12286,288.978275,0.909091,2555.91,694.89,1861.02,0.0,1.0,0.363636,0.727273,0.0,0,20,5000.0,12020.18009,159.547502,1.0,11,5
C12287,331.686553,1.0,2289.42,1227.08,1062.34,0.0,1.0,1.0,0.666667,0.0,0,37,9500.0,2184.371316,188.333341,0.0,12,5
C12295,313.87913,1.0,2746.84,2170.0,576.84,0.0,1.0,0.916667,0.916667,0.0,0,59,2500.0,2562.579256,193.157628,0.25,12,5
C12302,4677.021295,1.0,1798.66,1364.22,434.44,1569.577102,0.916667,0.583333,0.916667,0.416667,6,36,9000.0,1156.783897,1615.317615,0.0,12,5
C12305,931.674532,1.0,2417.91,2303.91,114.0,3508.775536,0.583333,0.5,0.166667,0.166667,9,21,8000.0,3468.393326,261.268016,0.0,12,5
C12327,1563.48528,1.0,1910.13,1852.06,58.07,0.0,1.0,0.916667,0.166667,0.0,0,35,13000.0,5142.624134,425.204466,0.111111,12,5
C12348,740.382347,1.0,1672.35,1571.35,101.0,310.806852,0.666667,0.5,0.416667,0.25,3,15,5500.0,1437.155317,287.831911,0.0,12,5
C12357,527.761784,1.0,2702.57,1942.77,759.8,0.0,1.0,0.5,0.75,0.0,0,32,3000.0,1942.140315,188.998017,0.083333,12,5
C12359,5355.922523,1.0,2469.28,905.98,1563.3,5839.680075,0.916667,0.583333,0.833333,0.666667,27,33,8000.0,1226.857482,2016.38299,0.0,12,5
C12362,248.200613,1.0,2329.12,1567.22,761.9,0.0,1.0,0.916667,0.583333,0.0,0,31,5500.0,812.097275,231.774034,0.166667,12,5
C12404,325.024091,1.0,2251.62,1964.05,287.57,141.021854,0.916667,0.666667,0.5,0.083333,1,20,9500.0,2258.1657,169.123707,0.888889,12,5
C12405,4395.237251,1.0,2514.3,985.11,1529.19,0.0,1.0,0.666667,1.0,0.0,0,32,5000.0,2095.014385,1960.982734,0.0,12,5
C12407,400.69973,1.0,3108.01,0.0,3108.01,0.0,1.0,0.0,1.0,0.0,0,16,10500.0,3166.91554,175.704497,0.545455,12,5
C12409,435.905875,0.454545,2877.09,1561.04,1316.05,204.935422,1.0,0.333333,1.0,0.083333,2,51,3500.0,2975.275558,112.893466,0.0,12,5
C12410,5257.807308,1.0,2331.68,1088.04,1243.64,10291.12574,0.75,0.333333,0.666667,0.583333,10,34,17500.0,2543.033209,1237.405459,0.0,12,5
C12433,2220.063789,1.0,2530.12,2530.12,0.0,157.109678,1.0,1.0,0.0,0.083333,3,85,2500.0,3275.790625,594.769152,0.0,12,5
C12435,205.123752,1.0,2066.08,1245.3,820.78,0.0,1.0,1.0,1.0,0.0,0,41,7500.0,2597.718416,201.214315,0.916667,12,5
C12455,5082.971064,1.0,1893.89,1543.89,350.0,970.708796,1.0,1.0,0.416667,0.083333,1,27,9500.0,1607.021526,1480.26633,0.0,12,5
C12456,2817.403474,1.0,1878.54,1198.89,679.65,1154.965664,0.5,0.333333,0.333333,0.416667,8,14,3500.0,3185.017063,1079.066979,0.0,12,5
C12457,320.35306,1.0,2542.61,696.08,1846.53,0.0,1.0,0.583333,1.0,0.0,0,27,7500.0,3158.530331,192.272514,0.5,12,5
C12468,495.069704,1.0,2610.3,902.6,1707.7,0.0,1.0,0.416667,1.0,0.0,0,34,8500.0,2217.869091,219.629629,0.25,12,5
C12479,397.003171,1.0,3042.08,1419.07,1623.01,0.0,1.0,1.0,1.0,0.0,0,98,8500.0,2764.893686,246.737259,0.333333,12,5
C12481,4840.545574,1.0,1595.93,1595.93,0.0,4359.32575,0.454545,0.454545,0.0,0.545455,17,25,6000.0,905.844846,2376.919568,0.090909,11,5
C12493,1264.152747,1.0,2358.28,2171.8,186.48,144.017573,1.0,0.5,0.833333,0.166667,2,28,2500.0,1175.753031,330.579046,0.166667,12,5
C12531,862.481024,1.0,2267.38,1674.75,592.63,282.991201,1.0,1.0,0.666667,0.166667,2,41,4500.0,3644.186477,341.5862,0.333333,12,5
C12538,339.294514,1.0,2601.6,0.0,2601.6,0.0,1.0,0.0,1.0,0.0,0,12,1800.0,2582.18354,2374.370421,0.909091,12,5
C12547,6443.077147,0.909091,2155.13,1325.34,829.79,1650.039631,1.0,0.583333,1.0,0.416667,17,75,7500.0,9689.602075,3163.402977,0.0,12,5
C12549,3573.583803,0.888889,2513.46,2513.46,0.0,6181.23369,0.222222,0.222222,0.0,0.444444,12,6,9000.0,4776.370808,836.641054,0.0,9,5
C12552,1031.936983,0.727273,2308.0,608.0,1700.0,0.0,0.416667,0.083333,0.333333,0.0,0,9,3000.0,245.914697,564.472958,0.0,12,5
C12571,1003.058842,1.0,1627.0,1627.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,12,1200.0,1897.171179,613.912928,0.0,12,5
C12572,220.938626,1.0,2310.61,1375.61,935.0,0.0,1.0,1.0,0.5,0.0,0,33,18000.0,2588.893066,190.034881,1.0,12,5
C12577,236.507753,1.0,2692.65,2072.32,620.33,0.0,1.0,1.0,0.583333,0.0,0,45,1500.0,2375.560677,178.352824,1.0,12,5
C12589,3891.346976,1.0,3629.8,50.0,3579.8,2538.561644,1.0,0.083333,1.0,0.166667,5,254,7500.0,8259.411897,4725.470314,0.083333,12,5
C12601,232.638142,1.0,3161.02,2012.38,1148.64,0.0,1.0,0.583333,1.0,0.0,0,22,7000.0,2608.402427,156.424862,0.4,12,5
C12603,1958.649839,0.857143,1759.46,1759.46,0.0,3240.789709,0.571429,0.571429,0.0,0.857143,16,11,7000.0,226.879675,415.235431,0.0,7,5
C12625,680.889818,1.0,2445.24,2253.76,191.48,0.0,1.0,1.0,0.333333,0.0,0,36,3400.0,2082.619124,192.20043,0.0,12,5
C12634,195.575108,1.0,2984.34,2754.92,229.42,0.0,1.0,1.0,0.416667,0.0,0,28,14500.0,1885.940209,196.257674,1.0,12,5
C12641,297.004363,1.0,2729.0,1409.0,1320.0,0.0,1.0,0.083333,1.0,0.0,0,14,16500.0,1275.398838,177.970856,0.25,12,5
C12642,2895.765754,0.909091,2753.35,1960.0,793.35,0.0,0.727273,0.090909,0.636364,0.0,0,8,9000.0,861.251403,906.390801,0.0,11,5
C12647,2048.834742,1.0,3342.9,1907.9,1435.0,436.15809,1.0,0.3,0.9,0.1,5,45,2500.0,1685.441335,2766.440973,0.0,10,5
C12667,3212.093869,1.0,2203.68,1776.68,427.0,1076.466158,1.0,1.0,0.75,0.166667,3,25,6000.0,2007.453777,908.096391,0.0,12,5
C12689,3106.036183,1.0,2128.56,1036.24,1092.32,2346.894867,0.916667,0.416667,0.75,0.416667,8,27,7200.0,5564.776852,697.464133,0.0,12,5
C12712,2362.643772,1.0,2826.99,1496.59,1330.4,0.0,1.0,0.75,1.0,0.0,0,97,3000.0,1748.687628,984.331832,0.0,12,5
C12720,6384.360491,1.0,1856.84,1394.21,462.63,2144.180453,0.333333,0.333333,0.166667,0.75,26,19,7500.0,2275.686606,1485.827109,0.0,12,5
C12739,2123.483416,1.0,2453.18,2051.52,401.66,0.0,0.583333,0.5,0.5,0.0,0,33,7500.0,517.974559,519.270488,0.0,12,5
C12741,1372.486104,1.0,3005.25,1507.99,1497.26,315.120089,1.0,0.833333,1.0,0.166667,2,61,3000.0,3462.386054,405.078016,0.0,12,5
C12764,127.808682,1.0,2802.08,2213.43,588.65,0.0,1.0,1.0,0.583333,0.0,0,36,6500.0,2384.646953,160.547945,0.363636,12,5
C12775,2416.555714,1.0,2266.01,1291.62,974.39,0.0,0.916667,0.75,0.666667,0.0,0,46,4000.0,4075.880525,1439.224679,0.0,12,5
C12790,201.463946,1.0,2364.85,2364.85,0.0,0.0,1.0,1.0,0.0,0.0,0,13,5000.0,1883.762278,134.457412,0.444444,12,5
C12795,511.569448,0.727273,2938.32,1685.35,1252.97,0.0,0.666667,0.5,0.583333,0.0,0,69,7500.0,832.586508,265.118787,0.166667,12,5
C12801,858.180885,0.909091,3034.74,2214.86,819.88,418.127352,1.0,0.833333,1.0,0.166667,2,42,6500.0,5159.89613,312.167299,0.181818,12,5
C12810,259.15982,1.0,1971.9,1580.98,390.92,19.395458,0.833333,0.5,0.5,0.083333,1,20,1800.0,2170.921218,167.050694,0.166667,12,5
C12815,6187.219303,1.0,2029.03,1044.28,984.75,5933.125159,0.916667,0.416667,0.75,0.5,13,20,15000.0,8518.845677,1591.416385,0.0,12,5
C12822,229.295689,1.0,2099.89,2099.89,0.0,0.0,1.0,1.0,0.0,0.0,0,14,3000.0,2470.255953,176.361201,0.0,12,5
C12838,2900.668727,1.0,3056.73,260.68,2796.05,0.0,1.0,0.25,1.0,0.0,0,54,10000.0,5402.934943,671.845831,0.0,12,5
C12839,3569.826878,1.0,3056.06,1994.34,1061.72,0.0,1.0,1.0,0.833333,0.0,0,50,8500.0,2333.314296,899.222632,0.0,12,5
C12840,3412.603461,1.0,3790.29,1516.3,2273.99,1384.954139,1.0,0.75,1.0,0.333333,4,110,9500.0,3362.90923,915.744891,0.0,12,5
C12844,300.140362,1.0,2366.36,555.0,1811.36,0.0,1.0,0.166667,1.0,0.0,0,23,4000.0,2324.527168,184.880812,0.666667,12,5
C12858,2274.992396,1.0,1794.82,1618.72,176.1,2373.651556,1.0,1.0,0.416667,0.416667,5,30,7000.0,722.123971,505.65312,0.0,12,5
C12866,111.902733,1.0,1554.86,1499.12,55.74,0.0,0.833333,0.833333,0.083333,0.0,0,25,4000.0,1411.67445,128.359788,0.272727,12,5
C12874,801.513783,1.0,1697.02,1217.02,480.0,0.0,1.0,1.0,1.0,0.0,0,40,5500.0,959.353093,296.563549,0.0,12,5
C12877,5311.500998,1.0,2339.79,2339.79,0.0,5930.115233,1.0,1.0,0.0,0.25,8,12,6500.0,6865.05666,1486.657279,0.0,12,5
C12881,1615.436077,1.0,2610.29,2406.97,203.32,884.570862,0.916667,0.666667,0.333333,0.25,3,39,3600.0,689.414058,383.565211,0.0,12,5
C12888,2486.194077,1.0,2869.17,1761.23,1107.94,0.0,0.833333,0.5,0.666667,0.0,0,41,5500.0,718.693733,596.134475,0.0,12,5
C12952,234.544023,1.0,2453.46,408.97,2044.49,0.0,1.0,0.333333,1.0,0.0,0,54,6500.0,2869.929774,199.539528,0.75,12,5
C12955,2341.625484,1.0,2153.83,1260.08,893.75,0.0,0.916667,0.083333,0.916667,0.0,0,13,7500.0,774.4989,688.1366,0.0,12,5
C13002,1484.705242,1.0,2673.3,2272.02,401.28,4104.024116,0.916667,0.666667,1.0,0.5,29,26,5000.0,6169.78218,646.953153,0.0,12,5
C13013,1747.858092,1.0,3048.4,2500.8,547.6,119.336811,0.75,0.666667,0.333333,0.083333,1,30,3000.0,1390.388571,403.49587,0.0,12,5
C13064,3294.951011,1.0,2923.07,2762.0,161.07,3801.850865,1.0,0.916667,0.583333,0.166667,2,35,13000.0,6320.790788,1002.946812,0.0,12,5
C13069,190.872836,0.545455,3011.36,0.0,3011.36,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,2543.018081,70.915266,0.3,12,5
C13076,2135.406047,1.0,1600.09,1425.13,174.96,78.600122,0.833333,0.666667,0.25,0.083333,1,28,2500.0,699.818277,976.996811,0.0,12,5
C13092,1369.969909,1.0,1770.0,1770.0,0.0,460.484164,0.166667,0.166667,0.0,0.083333,1,2,1800.0,1692.52541,365.78324,0.0,12,5
C13096,411.894578,1.0,2948.1,2706.59,241.51,0.0,0.916667,0.916667,0.5,0.0,0,22,4000.0,2520.35969,185.983855,0.333333,12,5
C13108,894.081947,1.0,1901.71,1853.11,48.6,206.61878,0.666667,0.666667,0.416667,0.083333,1,33,1500.0,947.130141,220.745296,0.0,12,5
C13109,1492.035204,1.0,2429.23,1680.7,748.53,0.0,1.0,0.166667,1.0,0.0,0,44,7000.0,4373.664316,373.988419,0.0,12,5
C13112,1987.474619,1.0,2254.03,1607.39,646.64,988.51815,0.75,0.416667,0.75,0.083333,1,30,3000.0,898.751834,862.981582,0.0,12,5
C13134,4373.439331,0.888889,1959.04,1570.04,389.0,5124.126997,0.666667,0.444444,0.555556,0.555556,6,12,7000.0,820.851704,1409.800552,0.0,9,5
C13138,931.144615,0.666667,1864.5,1864.5,0.0,148.542419,0.333333,0.333333,0.0,0.333333,4,6,2000.0,194.303595,215.542334,0.0,6,5
C13144,3790.510114,1.0,2626.06,2236.68,389.38,0.0,1.0,1.0,1.0,0.0,0,62,7500.0,2057.425716,2605.968939,0.0,12,5
C13148,1552.53528,1.0,2072.43,1518.4,554.03,0.0,0.833333,0.5,0.5,0.0,0,30,7000.0,2522.068213,389.675365,0.0,12,5
C13201,147.193451,1.0,2863.92,0.0,2863.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,2589.303082,171.139818,1.0,12,5
C13230,216.702671,1.0,2205.51,1073.49,1132.02,0.0,1.0,1.0,1.0,0.0,0,53,7500.0,1941.251813,140.28742,0.454545,12,5
C13236,1801.045046,1.0,1684.29,1620.69,63.6,0.0,1.0,0.916667,0.166667,0.0,0,18,8000.0,4376.057598,600.900522,0.0,12,5
C13241,292.688812,1.0,2815.82,2047.65,768.17,0.0,1.0,1.0,1.0,0.0,0,71,7000.0,4382.773241,206.099083,0.5,12,5
C13248,2392.332606,1.0,2556.32,1566.42,989.9,4091.326388,0.583333,0.5,0.416667,0.5,14,54,6500.0,1336.30247,512.056995,0.0,12,5
C13250,226.35396,0.909091,2455.75,2230.75,225.0,0.0,0.75,0.666667,0.25,0.0,0,17,6000.0,1999.316204,162.122511,0.727273,12,5
C13262,8897.437228,1.0,3710.57,1600.0,2110.57,588.051695,1.0,0.083333,0.916667,0.083333,2,75,9000.0,2434.069001,4008.154371,0.0,12,5
C13271,4013.183067,1.0,2591.77,1956.09,635.68,1437.475493,1.0,0.75,1.0,0.25,4,54,8500.0,8342.187656,997.196,0.083333,12,5
C13277,1076.586375,1.0,2204.54,877.89,1326.65,0.0,1.0,0.166667,1.0,0.0,0,50,1000.0,2514.502136,2301.241067,0.0,12,5
C13287,1763.755481,1.0,2233.3,2233.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,13000.0,2209.056302,405.557756,0.0,12,5
C13293,844.837833,1.0,2196.38,1868.83,327.55,2716.83907,1.0,1.0,0.166667,0.416667,7,23,5000.0,3274.100331,245.892171,0.0,12,5
C13305,4432.514906,1.0,1543.75,1543.75,0.0,2188.478475,0.75,0.75,0.0,0.5,11,12,9000.0,1042.51532,1307.289892,0.0,12,5
C13318,124.561589,0.636364,1674.16,1674.16,0.0,0.0,0.583333,0.583333,0.0,0.0,0,60,1800.0,2397.018501,144.268048,1.0,12,5
C13321,1735.137321,1.0,1879.92,1879.92,0.0,934.051432,0.454545,0.454545,0.0,0.272727,3,8,4000.0,3986.076109,429.538814,0.090909,11,5
C13322,89.708187,1.0,1808.6,1808.6,0.0,450.417925,0.916667,0.916667,0.0,0.166667,3,26,7500.0,1890.186096,139.117341,0.444444,12,5
C13334,182.085903,1.0,1935.16,1935.16,0.0,0.0,0.833333,0.833333,0.0,0.0,0,26,13500.0,2559.793542,212.12069,0.416667,12,5
C13340,1166.660018,1.0,2452.69,1541.69,911.0,0.0,0.666667,0.416667,0.416667,0.0,0,13,1500.0,1259.60563,271.109376,0.083333,12,5
C13345,210.670699,1.0,2675.53,1132.69,1542.84,0.0,1.0,0.5,1.0,0.0,0,42,5000.0,2496.741743,173.308474,0.727273,12,5
C13363,5532.653003,1.0,2491.83,1449.12,1042.71,3504.619697,0.916667,0.5,0.75,0.416667,16,37,10500.0,1683.540792,1437.443187,0.0,12,5
C13367,5905.955278,1.0,1642.94,1642.94,0.0,2154.941692,0.333333,0.333333,0.0,0.416667,5,4,12200.0,1439.105644,1429.520664,0.0,12,5
C13382,423.629272,1.0,2485.54,2349.3,136.24,0.0,0.75,0.166667,0.583333,0.0,0,10,4500.0,2590.141003,180.488982,0.375,12,5
C13386,3642.140907,1.0,3338.1,218.82,3119.28,0.0,1.0,0.166667,1.0,0.0,0,32,6000.0,1793.138722,871.776232,0.0,12,5
